brand,brand_top1_positive,brand_top1_neutral,brand_top1_negative,brand_top1_name,brand_top2_positive,brand_top2_neutral,brand_top2_negative,brand_top2_name,brand_top3_positive,brand_top3_neutral,brand_top3_negative,brand_top3_name
Indomie,0.9228135038699422,0.9308428195746321,0.8828684538602829,"brand, indonesia, the",0.9228135038699422,0.9308428195746321,0.8828684538602829,"greenlight, herr, 3secondjourney",0.9228135038699422,0.9308428195746321,0.8828684538602829,"popmart, jastip, seratus"
Mie Sedaap,0.9619584818219029,0.8772883675992489,0.7101944237947464,"brand, indonesia, the",0.9619584818219029,0.8772883675992489,0.7101944237947464,"mie, sedaap, siwon",0.9619584818219029,0.8772883675992489,0.7101944237947464,"hammerifw, fashion, hammer"
Pop Mie,0.9064509868621826,0.8680465420087179,0.0,"brand, indonesia, the",0.9064509868621826,0.8680465420087179,0.0,"hammerifw, fashion, hammer",0.9064509868621826,0.8680465420087179,0.0,"koot, nana, vindy"
Sosro,0.8556580798966544,0.9409506618976593,0.8167946934700012,"brand, indonesia, the",0.8556580798966544,0.9409506618976593,0.8167946934700012,"hammerifw, fashion, hammer",0.8556580798966544,0.9409506618976593,0.8167946934700012,"koot, nana, vindy"
Frestea,0.9924641166414533,0.8977683633565903,0.0,"brand, indonesia, the",0.9924641166414533,0.8977683633565903,0.0,"hammerifw, fashion, hammer",0.9924641166414533,0.8977683633565903,0.0,"koot, nana, vindy"
Aqua,0.9655986799568427,0.920720755122602,0.8878160166740418,"brand, indonesia, the",0.9655986799568427,0.920720755122602,0.8878160166740418,"aqua, palestina, pet",0.9655986799568427,0.920720755122602,0.8878160166740418,"bn, rinso, rosin"
Le Minerale,0.9469544866255352,0.943192393549027,0.9227963728564126,"brand, indonesia, the",0.9469544866255352,0.943192393549027,0.9227963728564126,"cushion, artis, indihome",0.9469544866255352,0.943192393549027,0.9227963728564126,"hammerifw, fashion, hammer"
Ultra Milk,0.9772595504919688,0.9007599552472433,0.8537022471427917,"brand, indonesia, the",0.9772595504919688,0.9007599552472433,0.8537022471427917,"hammerifw, fashion, hammer",0.9772595504919688,0.9007599552472433,0.8537022471427917,"koot, nana, vindy"
SariWangi,0.8376713340932672,0.9723621202366692,0.935955822467804,"brand, indonesia, the",0.8376713340932672,0.9723621202366692,0.935955822467804,"hammerifw, fashion, hammer",0.8376713340932672,0.9723621202366692,0.935955822467804,"koot, nana, vindy"
Good Day,0.9409517044058213,0.8263493020360063,0.8521255652109782,"brand, indonesia, the",0.9409517044058213,0.8263493020360063,0.8521255652109782,"hammerifw, fashion, hammer",0.9409517044058213,0.8263493020360063,0.8521255652109782,"koot, nana, vindy"
Kopi Kapal Api,0.8986721975462777,0.9802161231637001,0.9990399479866028,"brand, indonesia, the",0.8986721975462777,0.9802161231637001,0.9990399479866028,"hammerifw, fashion, hammer",0.8986721975462777,0.9802161231637001,0.9990399479866028,"koot, nana, vindy"
Torabika,0.9031735147748675,0.9580906391143799,0.0,"brand, indonesia, the",0.9031735147748675,0.9580906391143799,0.0,"hammerifw, fashion, hammer",0.9031735147748675,0.9580906391143799,0.0,"koot, nana, vindy"
Nescafe,0.9132406614922188,0.9351086645357071,0.9988388419151306,"brand, indonesia, the",0.9132406614922188,0.9351086645357071,0.9988388419151306,"hammerifw, fashion, hammer",0.9132406614922188,0.9351086645357071,0.9988388419151306,"koot, nana, vindy"
Cimory,0.9220745086669921,0.920161498444421,0.9662741621335348,"brand, indonesia, the",0.9220745086669921,0.920161498444421,0.9662741621335348,"hammerifw, fashion, hammer",0.9220745086669921,0.920161498444421,0.9662741621335348,"koot, nana, vindy"
Greenfields,0.7139468034108479,0.995449165503184,0.8455277482668558,"brand, indonesia, the",0.7139468034108479,0.995449165503184,0.8455277482668558,"hammerifw, fashion, hammer",0.7139468034108479,0.995449165503184,0.8455277482668558,"koot, nana, vindy"
So Nice,0.9677808737313306,0.8732863366603851,0.7510225971539816,"brand, indonesia, the",0.9677808737313306,0.8732863366603851,0.7510225971539816,"hammerifw, fashion, hammer",0.9677808737313306,0.8732863366603851,0.7510225971539816,"koot, nana, vindy"
Tango,0.9264364498002189,0.9047904122959484,0.9866194128990173,"brand, indonesia, the",0.9264364498002189,0.9047904122959484,0.9866194128990173,"hammerifw, fashion, hammer",0.9264364498002189,0.9047904122959484,0.9866194128990173,"koot, nana, vindy"
SilverQueen,0.930203765630722,0.9053860306739807,0.6288904547691345,"brand, indonesia, the",0.930203765630722,0.9053860306739807,0.6288904547691345,"lazada, etawaku, hisense",0.930203765630722,0.9053860306739807,0.6288904547691345,"hammerifw, fashion, hammer"
Chitato,0.9180893645836756,0.8882607877254486,0.8732079029083252,"brand, indonesia, the",0.9180893645836756,0.8882607877254486,0.8732079029083252,"hammerifw, fashion, hammer",0.9180893645836756,0.8882607877254486,0.8732079029083252,"koot, nana, vindy"
Qtela,0.8666006028652191,0.989464521408081,0.0,"brand, indonesia, the",0.8666006028652191,0.989464521408081,0.0,"hammerifw, fashion, hammer",0.8666006028652191,0.989464521408081,0.0,"koot, nana, vindy"
Wings Group,0.8387577874319894,0.930320714201246,0.0,"brand, indonesia, the",0.8387577874319894,0.930320714201246,0.0,"hammerifw, fashion, hammer",0.8387577874319894,0.930320714201246,0.0,"koot, nana, vindy"
So Klin,0.9839513301849365,0.9941665530204773,0.9631703495979309,"brand, indonesia, the",0.9839513301849365,0.9941665530204773,0.9631703495979309,"hammerifw, fashion, hammer",0.9839513301849365,0.9941665530204773,0.9631703495979309,"koot, nana, vindy"
Sunlight,0.9245877802371979,0.9338700911578011,0.8686844110488892,"brand, indonesia, the",0.9245877802371979,0.9338700911578011,0.8686844110488892,"hammerifw, fashion, hammer",0.9245877802371979,0.9338700911578011,0.8686844110488892,"koot, nana, vindy"
Daia,0.9441370368003845,0.9612105091412863,0.0,"bn, rinso, rosin",0.9441370368003845,0.9612105091412863,0.0,"brand, indonesia, the",0.9441370368003845,0.9612105091412863,0.0,"hammerifw, fashion, hammer"
Rinso,0.9141287482701815,0.9271319111188253,0.77790567278862,"brand, indonesia, the",0.9141287482701815,0.9271319111188253,0.77790567278862,"bn, rinso, rosin",0.9141287482701815,0.9271319111188253,0.77790567278862,"hammerifw, fashion, hammer"
Mama Lemon,0.8071513175964355,0.0,0.0,"brand, indonesia, the",0.8071513175964355,0.0,0.0,"hammerifw, fashion, hammer",0.8071513175964355,0.0,0.0,"koot, nana, vindy"
Baygon,0.5461417436599731,0.9728485771587917,0.7594378590583801,"brand, indonesia, the",0.5461417436599731,0.9728485771587917,0.7594378590583801,"hammerifw, fashion, hammer",0.5461417436599731,0.9728485771587917,0.7594378590583801,"koot, nana, vindy"
Hit,0.9047217867876354,0.9164698325298928,0.8296521753072739,"brand, indonesia, the",0.9047217867876354,0.9164698325298928,0.8296521753072739,"bn, rinso, rosin",0.9047217867876354,0.9164698325298928,0.8296521753072739,"somethinc, gelap, lusi"
Top Coffee,0.9326171435807881,0.8680715188384056,0.4088326096534729,"brand, indonesia, the",0.9326171435807881,0.8680715188384056,0.4088326096534729,"hammerifw, fashion, hammer",0.9326171435807881,0.8680715188384056,0.4088326096534729,"koot, nana, vindy"
Mitu Baby,0.8911488652229309,0.8964999914169312,0.0,"brand, indonesia, the",0.8911488652229309,0.8964999914169312,0.0,"hammerifw, fashion, hammer",0.8911488652229309,0.8964999914169312,0.0,"koot, nana, vindy"
Wardah,0.9213427936676706,0.9366484464601029,0.849947473177543,"brand, indonesia, the",0.9213427936676706,0.9366484464601029,0.849947473177543,"wardah, kosmetik, halal",0.9213427936676706,0.9366484464601029,0.849947473177543,"erigo, 3second, legend"
Make Over,0.9083860089381536,0.9233563868112342,0.811807896409716,"brand, indonesia, the",0.9083860089381536,0.9233563868112342,0.811807896409716,"hammer, menteri, mallofindonesia",0.9083860089381536,0.9233563868112342,0.811807896409716,"lazada, etawaku, hisense"
Emina,0.9410656108742669,0.9500957567517351,0.9568996727466583,"brand, indonesia, the",0.9410656108742669,0.9500957567517351,0.9568996727466583,"bn, rinso, rosin",0.9410656108742669,0.9500957567517351,0.9568996727466583,"cushion, artis, indihome"
Sariayu Martha Tilaar,0.9375300804773966,0.9386879503726959,0.0,"brand, indonesia, the",0.9375300804773966,0.9386879503726959,0.0,"cushion, artis, indihome",0.9375300804773966,0.9386879503726959,0.0,"hammerifw, fashion, hammer"
Purbasari,0.7759812858369616,0.9153941978107799,0.6860296328862509,"brand, indonesia, the",0.7759812858369616,0.9153941978107799,0.6860296328862509,"hammerifw, fashion, hammer",0.7759812858369616,0.9153941978107799,0.6860296328862509,"koot, nana, vindy"
Viva Cosmetics,0.949762761592865,0.9493570761247114,0.0,"brand, indonesia, the",0.949762761592865,0.9493570761247114,0.0,"hammerifw, fashion, hammer",0.949762761592865,0.9493570761247114,0.0,"koot, nana, vindy"
Kahf,0.9492359161376953,0.9451677902885105,0.0,"brand, indonesia, the",0.9492359161376953,0.9451677902885105,0.0,"hammerifw, fashion, hammer",0.9492359161376953,0.9451677902885105,0.0,"koot, nana, vindy"
MS Glow,0.9188738683859508,0.9412979817390442,0.970299502213796,"brand, indonesia, the",0.9188738683859508,0.9412979817390442,0.970299502213796,"hammerifw, fashion, hammer",0.9188738683859508,0.9412979817390442,0.970299502213796,"koot, nana, vindy"
Scarlett Whitening,0.9139798922198159,0.9286865029070113,0.998254120349884,"brand, indonesia, the",0.9139798922198159,0.9286865029070113,0.998254120349884,"somethinc, gelap, lusi",0.9139798922198159,0.9286865029070113,0.998254120349884,"hammerifw, fashion, hammer"
Somethinc,0.93415882285819,0.9423875965055872,0.8656419038772583,"brand, indonesia, the",0.93415882285819,0.9423875965055872,0.8656419038772583,"somethinc, gelap, lusi",0.93415882285819,0.9423875965055872,0.8656419038772583,"dana, nctsmtown_dream, eksplor"
Dana,0.8930615236361822,0.9271855264902115,0.9538764774799346,"brand, indonesia, the",0.8930615236361822,0.9271855264902115,0.9538764774799346,"nikel, dana, musk",0.8930615236361822,0.9271855264902115,0.9538764774799346,"dana, nctsmtown_dream, eksplor"
OVO,0.9717226147651672,0.9396401615369887,0.0,"brand, indonesia, the",0.9717226147651672,0.9396401615369887,0.0,"hammer, hammer_brand, mallofindonesia",0.9717226147651672,0.9396401615369887,0.0,"hammerifw, fashion, hammer"
Gopay,0.886830747127533,0.8714132038029757,0.0,"brand, indonesia, the",0.886830747127533,0.8714132038029757,0.0,"hammerifw, fashion, hammer",0.886830747127533,0.8714132038029757,0.0,"koot, nana, vindy"
LinkAja,0.8725998997688293,0.9206962436437607,0.0,"brand, indonesia, the",0.8725998997688293,0.9206962436437607,0.0,"hammerifw, fashion, hammer",0.8725998997688293,0.9206962436437607,0.0,"koot, nana, vindy"
BCA Digital,0.7969843745231628,0.9800903995831808,0.0,"brand, indonesia, the",0.7969843745231628,0.9800903995831808,0.0,"hammerifw, fashion, hammer",0.7969843745231628,0.9800903995831808,0.0,"koot, nana, vindy"
Jenius,0.9630400165915489,0.8974684402346611,0.8435215950012207,"brand, indonesia, the",0.9630400165915489,0.8974684402346611,0.8435215950012207,"hammerifw, fashion, hammer",0.9630400165915489,0.8974684402346611,0.8435215950012207,"koot, nana, vindy"
SeaBank,0.9375370383262634,0.9830253571271896,0.9800411462783813,"brand, indonesia, the",0.9375370383262634,0.9830253571271896,0.9800411462783813,"hammerifw, fashion, hammer",0.9375370383262634,0.9830253571271896,0.9800411462783813,"koot, nana, vindy"
Bank Jago,0.9988896250724792,0.9234810471534729,0.0,"brand, indonesia, the",0.9988896250724792,0.9234810471534729,0.0,"hammerifw, fashion, hammer",0.9988896250724792,0.9234810471534729,0.0,"koot, nana, vindy"
Livin' by Mandiri,0.0,0.8090571711460749,0.0,"brand, indonesia, the",0.0,0.8090571711460749,0.0,"hammerifw, fashion, hammer",0.0,0.8090571711460749,0.0,"koot, nana, vindy"
Flip,0.9143984052870009,0.9520877732170953,0.9361415505409241,"brand, indonesia, the",0.9143984052870009,0.9520877732170953,0.9361415505409241,"hammerifw, fashion, hammer",0.9143984052870009,0.9520877732170953,0.9361415505409241,"koot, nana, vindy"
Gojek,0.9115782457013284,0.9545614656093901,0.8739577388763428,"brand, indonesia, the",0.9115782457013284,0.9545614656093901,0.8739577388763428,"gojek, adl, ecosystem",0.9115782457013284,0.9545614656093901,0.8739577388763428,"keisya, pre, chef"
Grab,0.9064273482713944,0.9348589822510692,0.7790461003780365,"brand, indonesia, the",0.9064273482713944,0.9348589822510692,0.7790461003780365,"epic, traveloka, promo",0.9064273482713944,0.9348589822510692,0.7790461003780365,"hammerifw, fashion, hammer"
Traveloka,0.9206143780188127,0.9070801271879969,0.8548186123371124,"brand, indonesia, the",0.9206143780188127,0.9070801271879969,0.8548186123371124,"epic, traveloka, promo",0.9206143780188127,0.9070801271879969,0.8548186123371124,"epic, traveloka, spesial"
Tiket.com,0.9974520206451416,0.0,0.0,"brand, indonesia, the",0.9974520206451416,0.0,0.0,"hammerifw, fashion, hammer",0.9974520206451416,0.0,0.0,"koot, nana, vindy"
Lion Air,0.7124225683510303,0.9528349806100894,0.784006655216217,"brand, indonesia, the",0.7124225683510303,0.9528349806100894,0.784006655216217,"lion, air, plane",0.7124225683510303,0.9528349806100894,0.784006655216217,"lion, air, jet"
Garuda Indonesia,0.8647705961446293,0.9440070347439858,0.8749588112036387,"brand, indonesia, the",0.8647705961446293,0.9440070347439858,0.8749588112036387,"garuda, pokemon, timnas",0.8647705961446293,0.9440070347439858,0.8749588112036387,"cat, garuda, morgan"
J&T Express,0.9351962697811615,0.9244345378875732,0.0,"brand, indonesia, the",0.9351962697811615,0.9244345378875732,0.0,"jampt, express, jntexpressid",0.9351962697811615,0.9244345378875732,0.0,"epic, traveloka, spesial"
SiCepat,0.960049179467288,0.9785007629543543,0.0,"brand, indonesia, the",0.960049179467288,0.9785007629543543,0.0,"hammerifw, fashion, hammer",0.960049179467288,0.9785007629543543,0.0,"koot, nana, vindy"
Anteraja,0.9708364009857178,0.9822664260864258,0.9872547388076782,"brand, indonesia, the",0.9708364009857178,0.9822664260864258,0.9872547388076782,"hammerifw, fashion, hammer",0.9708364009857178,0.9822664260864258,0.9872547388076782,"koot, nana, vindy"
Pos Indonesia,0.8596554459669651,0.9767306303823149,0.7886220897947039,"brand, indonesia, the",0.8596554459669651,0.9767306303823149,0.7886220897947039,"pos, lontong, diler",0.8596554459669651,0.9767306303823149,0.7886220897947039,"posindonesia, seo, pos"
Erigo,0.8826863425118583,0.9690451364259463,0.9402707900319781,"brand, indonesia, the",0.8826863425118583,0.9690451364259463,0.9402707900319781,"erigo, 3second, legend",0.8826863425118583,0.9690451364259463,0.9402707900319781,"hammerifw, fashion, hammer"
3Second,0.9473182752728462,0.9612996876239777,0.0,"brand, indonesia, the",0.9473182752728462,0.9612996876239777,0.0,"erigo, 3second, legend",0.9473182752728462,0.9612996876239777,0.0,"greenlight, herr, 3secondjourney"
Hammer,0.93340410917036,0.923560051855288,0.814870148897171,"hammerifw, fashion, hammer",0.93340410917036,0.923560051855288,0.814870148897171,"hammer, hammer_brand, sarinah",0.93340410917036,0.923560051855288,0.814870148897171,"hammer, cp082187283143, tlpsmswa"
Lois Indonesia,0.890994668006897,0.9351597229639689,0.7820788025856018,"hammerifw, fashion, hammer",0.890994668006897,0.9351597229639689,0.7820788025856018,"brand, indonesia, the",0.890994668006897,0.9351597229639689,0.7820788025856018,"koot, nana, vindy"
The Executive,0.9061579435479408,0.9528760409855342,0.825424482425054,"brand, indonesia, the",0.9061579435479408,0.9528760409855342,0.825424482425054,"hammerifw, fashion, hammer",0.9061579435479408,0.9528760409855342,0.825424482425054,"executive, gounder, hood"
Brodo,0.895702909540247,0.9060744394858679,0.7722682356834412,"brand, indonesia, the",0.895702909540247,0.9060744394858679,0.7722682356834412,"executive, gounder, hood",0.895702909540247,0.9060744394858679,0.7722682356834412,"hammerifw, fashion, hammer"
Geoff Max,0.7495912909507751,0.9550298485491011,0.5915808081626892,"brand, indonesia, the",0.7495912909507751,0.9550298485491011,0.5915808081626892,"lazada, etawaku, hisense",0.7495912909507751,0.9550298485491011,0.5915808081626892,"hammerifw, fashion, hammer"
Monstore,0.8634317196332492,0.9520424405733744,0.0,"brand, indonesia, the",0.8634317196332492,0.9520424405733744,0.0,"hammerifw, fashion, hammer",0.8634317196332492,0.9520424405733744,0.0,"koot, nana, vindy"
Damn! I Love Indonesia,0.9005976223176525,0.9132633528847626,0.8389800361224583,"brand, indonesia, the",0.9005976223176525,0.9132633528847626,0.8389800361224583,"sınıfta, el, dersi",0.9005976223176525,0.9132633528847626,0.8389800361224583,"hammerifw, fashion, hammer"
Cottonology,0.0,0.9983409643173218,0.0,"brand, indonesia, the",0.0,0.9983409643173218,0.0,"hammerifw, fashion, hammer",0.0,0.9983409643173218,0.0,"koot, nana, vindy"
Advan,0.901023268699646,0.9405332348412938,0.9426293969154358,"brand, indonesia, the",0.901023268699646,0.9405332348412938,0.9426293969154358,"arnold, chef, america",0.901023268699646,0.9405332348412938,0.9426293969154358,"anthony, ginting, defeating"
Axioo,0.9135247096419334,0.8972472659377164,0.8330688774585724,"brand, indonesia, the",0.9135247096419334,0.8972472659377164,0.8330688774585724,"dinda, hauw, mbayang",0.9135247096419334,0.8972472659377164,0.8330688774585724,"hammerifw, fashion, hammer"
Polytron,0.9108039391668219,0.9362830569346746,0.8495953679084778,"brand, indonesia, the",0.9108039391668219,0.9362830569346746,0.8495953679084778,"anthony, ginting, defeating",0.9108039391668219,0.9362830569346746,0.8495953679084778,"hammerifw, fashion, hammer"
Evercoss,0.8989380200703939,0.9515671178979693,0.7853940427303314,"evercoss, smartphone, kuasai",0.8989380200703939,0.9515671178979693,0.7853940427303314,"brand, indonesia, the",0.8989380200703939,0.9515671178979693,0.7853940427303314,"evercoss, cross, terusmenerus"
Zyrex,0.970850806487234,0.9476297663317786,0.9863067666689554,"brand, indonesia, the",0.970850806487234,0.9476297663317786,0.9863067666689554,"evercoss, cross, terusmenerus",0.970850806487234,0.9476297663317786,0.9863067666689554,"dinda, hauw, mbayang"
Smartfren,0.8721063137054443,0.977327730141434,0.7707845270633698,"brand, indonesia, the",0.8721063137054443,0.977327730141434,0.7707845270633698,"hammerifw, fashion, hammer",0.8721063137054443,0.977327730141434,0.7707845270633698,"koot, nana, vindy"
MyRepublic Indonesia,0.5999411195516586,0.9854899909761217,0.0,"brand, indonesia, the",0.5999411195516586,0.9854899909761217,0.0,"hammerifw, fashion, hammer",0.5999411195516586,0.9854899909761217,0.0,"koot, nana, vindy"
Biznet,0.7264289855957031,0.9676494598388672,0.0,"brand, indonesia, the",0.7264289855957031,0.9676494598388672,0.0,"hammerifw, fashion, hammer",0.7264289855957031,0.9676494598388672,0.0,"koot, nana, vindy"
IndiHome,0.9197776369426561,0.9163912972833357,0.9220040610858372,"brand, indonesia, the",0.9197776369426561,0.9163912972833357,0.9220040610858372,"bank, mandiri, wacoal",0.9197776369426561,0.9163912972833357,0.9220040610858372,"keisya, pre, chef"
Bardi,0.9750705453065726,0.8283681347966194,0.0,"brand, indonesia, the",0.9750705453065726,0.8283681347966194,0.0,"hammerifw, fashion, hammer",0.9750705453065726,0.8283681347966194,0.0,"koot, nana, vindy"
Bank BCA,0.9560753554105759,0.9806318975546781,0.965495228767395,"brand, indonesia, the",0.9560753554105759,0.9806318975546781,0.965495228767395,"bn, rinso, rosin",0.9560753554105759,0.9806318975546781,0.965495228767395,"hammerifw, fashion, hammer"
Bank Mandiri,0.9252999206384023,0.9701982505859867,0.9984866380691528,"bank, mandiri, wacoal",0.9252999206384023,0.9701982505859867,0.9984866380691528,"brand, indonesia, the",0.9252999206384023,0.9701982505859867,0.9984866380691528,"hammerifw, fashion, hammer"
BRI,0.8696514851642105,0.9337928120046854,0.9886747002601624,"brand, indonesia, the",0.8696514851642105,0.9337928120046854,0.9886747002601624,"hammerifw, fashion, hammer",0.8696514851642105,0.9337928120046854,0.9886747002601624,"koot, nana, vindy"
BNI,0.8915240036116706,0.9491701370630509,0.9845494031906128,"brand, indonesia, the",0.8915240036116706,0.9491701370630509,0.9845494031906128,"hammerifw, fashion, hammer",0.8915240036116706,0.9491701370630509,0.9845494031906128,"koot, nana, vindy"
BTN,0.8477155612065241,0.9501422345638275,0.0,"brand, indonesia, the",0.8477155612065241,0.9501422345638275,0.0,"hammerifw, fashion, hammer",0.8477155612065241,0.9501422345638275,0.0,"koot, nana, vindy"
Asuransi Astra,0.5053279995918274,0.9508618757128715,0.0,"brand, indonesia, the",0.5053279995918274,0.9508618757128715,0.0,"keisya, pre, chef",0.5053279995918274,0.9508618757128715,0.0,"hammerifw, fashion, hammer"
Prudential Indonesia,0.9420673325657845,0.9613684758748093,0.0,"brand, indonesia, the",0.9420673325657845,0.9613684758748093,0.0,"hammerifw, fashion, hammer",0.9420673325657845,0.9613684758748093,0.0,"koot, nana, vindy"
AXA Mandiri,0.822463858127594,0.9808046978873175,0.0,"brand, indonesia, the",0.822463858127594,0.9808046978873175,0.0,"anthony, ginting, defeating",0.822463858127594,0.9808046978873175,0.0,"hammerifw, fashion, hammer"
Allianz,0.8801521062850952,0.9323221780884434,0.0,"brand, indonesia, the",0.8801521062850952,0.9323221780884434,0.0,"agustinus, wibowo, nol",0.8801521062850952,0.9323221780884434,0.0,"ayla, dimitri, ghassani"
Pegadaian,0.9743143916130066,0.9809632070602909,0.0,"brand, indonesia, the",0.9743143916130066,0.9809632070602909,0.0,"tingting, ayu, depok",0.9743143916130066,0.9809632070602909,0.0,"greenlight, herr, 3secondjourney"
