influencer,influencer_top1_positive,influencer_top1_neutral,influencer_top1_negative,influencer_top1_name,influencer_top2_positive,influencer_top2_neutral,influencer_top2_negative,influencer_top2_name,influencer_top3_positive,influencer_top3_neutral,influencer_top3_negative,influencer_top3_name
Indra Bekti,0.8887849738520961,0.8171044204097527,0.9344068454070524,"brand, indonesia, the",0.8887849738520961,0.8171044204097527,0.9344068454070524,"indra, bekti, felicya",0.8887849738520961,0.8171044204097527,0.9344068454070524,"کا, amalee, irfan"
Rizky Febian,0.9136902002187876,0.802593765138578,0.9104047439716481,"brand, indonesia, the",0.9136902002187876,0.802593765138578,0.9104047439716481,"febian, rizky, allobank",0.9136902002187876,0.802593765138578,0.9104047439716481,"hidupmu, hutan, memimpin"
Tasya Kamila,0.8953683668126663,0.8020754816857252,0.8488807399426738,"brand, indonesia, the",0.8953683668126663,0.8020754816857252,0.8488807399426738,"tasya, kamila, alexa",0.8953683668126663,0.8020754816857252,0.8488807399426738,"hammerifw, fashion, hammer"
Alexa Belvana,0.9325646162033081,0.9852649148772744,0.0,"tasya, kamila, alexa",0.9325646162033081,0.9852649148772744,0.0,"brand, indonesia, the",0.9325646162033081,0.9852649148772744,0.0,"hammerifw, fashion, hammer"
Ayla Dimitri,0.9040686954290439,0.7954969867583244,0.9551914177442852,"brand, indonesia, the",0.9040686954290439,0.7954969867583244,0.9551914177442852,"tasya, kamila, alexa",0.9040686954290439,0.7954969867583244,0.9551914177442852,"ayla, dimitri, ghassani"
Valerie Pola,0.8603537037320759,0.728685281018621,0.899665042757988,"brand, indonesia, the",0.8603537037320759,0.728685281018621,0.899665042757988,"fypviraltwitter, fypシviral, shopeehaul",0.8603537037320759,0.728685281018621,0.899665042757988,"bank, mandiri, wacoal"
Sarah Gabriella Tumiwa,0.9241085052490234,0.9975422471761703,0.0,"brand, indonesia, the",0.9241085052490234,0.9975422471761703,0.0,"hammerifw, fashion, hammer",0.9241085052490234,0.9975422471761703,0.0,"koot, nana, vindy"
Tiffany Regina,0.8818019440640574,0.8692653780100775,0.8357602044939995,"brand, indonesia, the",0.8818019440640574,0.8692653780100775,0.8357602044939995,"su, da, zelena",0.8818019440640574,0.8692653780100775,0.8357602044939995,"cushion, artis, indihome"
Vili Su,0.9032216141714113,0.744419481754303,0.7490185499191284,"brand, indonesia, the",0.9032216141714113,0.744419481754303,0.7490185499191284,"su, da, zelena",0.9032216141714113,0.744419481754303,0.7490185499191284,"keisya, pre, chef"
Claradevi,0.929657879095633,0.7177488885142587,0.8699998129159212,"brand, indonesia, the",0.929657879095633,0.7177488885142587,0.8699998129159212,"dinda, hauw, mbayang",0.929657879095633,0.7177488885142587,0.8699998129159212,"hammerifw, fashion, hammer"
Yumi Kwandy,0.921040898277646,0.9493569092784854,0.9580316916108131,"brand, indonesia, the",0.921040898277646,0.9493569092784854,0.9580316916108131,"yumi, kwandy, kinsky",0.921040898277646,0.9493569092784854,0.9580316916108131,"sınıfta, el, dersi"
Fadhilah Razak,0.884150080224301,0.5108234554097273,0.9199950673231264,"brand, indonesia, the",0.884150080224301,0.5108234554097273,0.9199950673231264,"arnold, chef, america",0.884150080224301,0.5108234554097273,0.9199950673231264,"hammerifw, fashion, hammer"
Jessica Charis,0.8093182686716318,0.7700431287288666,0.7118533452351888,"brand, indonesia, the",0.8093182686716318,0.7700431287288666,0.7118533452351888,"sınıfta, el, dersi",0.8093182686716318,0.7700431287288666,0.7118533452351888,"cushion, artis, indihome"
Evelyn Ramli,0.9436253905296326,0.9973025321960449,0.0,"brand, indonesia, the",0.9436253905296326,0.9973025321960449,0.0,"hammerifw, fashion, hammer",0.9436253905296326,0.9973025321960449,0.0,"koot, nana, vindy"
Aurel Oriana,0.9940361976623535,0.476405268907547,0.0,"brand, indonesia, the",0.9940361976623535,0.476405268907547,0.0,"fypviraltwitter, fypシviral, shopeehaul",0.9940361976623535,0.476405268907547,0.0,"hammerifw, fashion, hammer"
Angel Tamara,0.8832888457120633,0.6665390610137832,0.8623772859573364,"brand, indonesia, the",0.8832888457120633,0.6665390610137832,0.8623772859573364,"tamara, que, angel",0.8832888457120633,0.6665390610137832,0.8623772859573364,"sınıfta, el, dersi"
Calista Cherrie,0.9926057457923889,0.9293805956840515,0.0,"tamara, que, angel",0.9926057457923889,0.9293805956840515,0.0,"brand, indonesia, the",0.9926057457923889,0.9293805956840515,0.0,"hammerifw, fashion, hammer"
Shalfa Putri Raihan,0.9325937165154351,0.0,0.993058443069458,"tamara, que, angel",0.9325937165154351,0.0,0.993058443069458,"brand, indonesia, the",0.9325937165154351,0.0,0.993058443069458,"hammerifw, fashion, hammer"
Sarah Ayu,0.8664991120497386,0.3099994088041371,0.9195160965124766,"brand, indonesia, the",0.8664991120497386,0.3099994088041371,0.9195160965124766,"tamara, que, angel",0.8664991120497386,0.3099994088041371,0.9195160965124766,"sınıfta, el, dersi"
Agustina Hermanto,0.9054093360900879,0.898675650030702,0.9696444272994995,"brand, indonesia, the",0.9054093360900879,0.898675650030702,0.9696444272994995,"popmart, jastip, seratus",0.9054093360900879,0.898675650030702,0.9696444272994995,"hammerifw, fashion, hammer"
Najwa Shihab,0.890323539574941,0.9396447944277115,0.9245672955324775,"brand, indonesia, the",0.890323539574941,0.9396447944277115,0.9245672955324775,"agustinus, wibowo, nol",0.890323539574941,0.9396447944277115,0.9245672955324775,"hammerifw, fashion, hammer"
Dewi Lestari,0.8904317617416382,0.9736859401067098,0.9896502494812012,"brand, indonesia, the",0.8904317617416382,0.9736859401067098,0.9896502494812012,"hammerifw, fashion, hammer",0.8904317617416382,0.9736859401067098,0.9896502494812012,"koot, nana, vindy"
Brian Febrian,0.9023797959089279,0.0979348190233741,0.9474248647689819,"brand, indonesia, the",0.9023797959089279,0.0979348190233741,0.9474248647689819,"hammerifw, fashion, hammer",0.9023797959089279,0.0979348190233741,0.9474248647689819,"koot, nana, vindy"
Najelaa Shihab,0.9291291822989781,0.8207350462041003,0.834758308800784,"brand, indonesia, the",0.9291291822989781,0.8207350462041003,0.834758308800784,"najelaa, shihab, membaca",0.9291291822989781,0.8207350462041003,0.834758308800784,"hidupmu, hutan, memimpin"
Gede Prama,0.9504695001036622,0.8250425242715411,0.8707761135366228,"brand, indonesia, the",0.9504695001036622,0.8250425242715411,0.8707761135366228,"najelaa, shihab, membaca",0.9504695001036622,0.8250425242715411,0.8707761135366228,"tamara, que, angel"
Gitasav,0.8928034105338156,0.5684304806921218,0.931820574194886,"brand, indonesia, the",0.8928034105338156,0.5684304806921218,0.931820574194886,"gitasav, alya, nurshabrina",0.8928034105338156,0.5684304806921218,0.931820574194886,"dinda, hauw, mbayang"
Alya Nurshabrina,0.8135287377395128,0.9448073282837868,0.9591732770204544,"brand, indonesia, the",0.8135287377395128,0.9448073282837868,0.9591732770204544,"gitasav, alya, nurshabrina",0.8135287377395128,0.9448073282837868,0.9591732770204544,"halilintar, atta, diperankan"
Reza Aditya,0.8638017103075981,0.37959484669609345,0.8686039809669767,"brand, indonesia, the",0.8638017103075981,0.37959484669609345,0.8686039809669767,"hammerifw, fashion, hammer",0.8638017103075981,0.37959484669609345,0.8686039809669767,"koot, nana, vindy"
Felix Siauw,0.8921598519416566,0.9414121455221034,0.9489582595178636,"brand, indonesia, the",0.8921598519416566,0.9414121455221034,0.9489582595178636,"halilintar, atta, diperankan",0.8921598519416566,0.9414121455221034,0.9489582595178636,"sınıfta, el, dersi"
Luna Vidya,0.9257867932319641,0.8054018454118208,0.9891018271446228,"brand, indonesia, the",0.9257867932319641,0.8054018454118208,0.9891018271446228,"hammerifw, fashion, hammer",0.9257867932319641,0.8054018454118208,0.9891018271446228,"koot, nana, vindy"
Agustinus Wibowo,0.9134840737370884,0.9568162331214318,0.8388945609331131,"brand, indonesia, the",0.9134840737370884,0.9568162331214318,0.8388945609331131,"agustinus, wibowo, nol",0.9134840737370884,0.9568162331214318,0.8388945609331131,"gitasav, alya, nurshabrina"
Rara Sekar,0.935955614374395,0.9207811606103096,0.9414588838088803,"brand, indonesia, the",0.935955614374395,0.9207811606103096,0.9414588838088803,"sekar, rara, jaga",0.935955614374395,0.9207811606103096,0.9414588838088803,"dinda, hauw, mbayang"
Isyana Sarasvati,0.8983398444122739,0.9299080977579216,0.8269397546263302,"brand, indonesia, the",0.8983398444122739,0.9299080977579216,0.8269397546263302,"hammerifw, fashion, hammer",0.8983398444122739,0.9299080977579216,0.8269397546263302,"koot, nana, vindy"
Vidi Aldiano,0.9005505522092183,0.980978285503942,0.8866710559181545,"brand, indonesia, the",0.9005505522092183,0.980978285503942,0.8866710559181545,"angelina, vidi, bening",0.9005505522092183,0.980978285503942,0.8866710559181545,"hammerifw, fashion, hammer"
Helga Angelina,0.8383652823311942,0.9036370200269362,0.7413962880770365,"brand, indonesia, the",0.8383652823311942,0.9036370200269362,0.7413962880770365,"angelina, vidi, bening",0.8383652823311942,0.9036370200269362,0.7413962880770365,"hammerifw, fashion, hammer"
Melati Wijsen,0.9064995817119076,0.90841821075856,0.6368408699830373,"brand, indonesia, the",0.9064995817119076,0.90841821075856,0.6368408699830373,"melati, wijsen, youth",0.9064995817119076,0.90841821075856,0.6368408699830373,"melati, wijsen, desa"
Anindya Kusuma,0.9166050866246224,0.5424944957961206,0.9563227845355868,"brand, indonesia, the",0.9166050866246224,0.5424944957961206,0.9563227845355868,"anindya, kusuma, putri",0.9166050866246224,0.5424944957961206,0.9563227845355868,"bus, tanyakanrl, starfess"
Eva Bande,0.9373910258798038,0.8624446315150107,0.7586909830570221,"brand, indonesia, the",0.9373910258798038,0.8624446315150107,0.7586909830570221,"hammerifw, fashion, hammer",0.9373910258798038,0.8624446315150107,0.7586909830570221,"koot, nana, vindy"
Zahra Muzdalifah,0.8633133828639984,0.9735824570551024,0.9311601860182626,"brand, indonesia, the",0.8633133828639984,0.9735824570551024,0.9311601860182626,"hammerifw, fashion, hammer",0.8633133828639984,0.9735824570551024,0.9311601860182626,"koot, nana, vindy"
Sarwendah,0.9079262692303884,0.8642713025018767,0.8921592600883976,"brand, indonesia, the",0.9079262692303884,0.8642713025018767,0.8921592600883976,"dinda, hauw, mbayang",0.9079262692303884,0.8642713025018767,0.8921592600883976,"halilintar, atta, diperankan"
Cut Meyriska,0.927258130382089,0.837494175195694,0.9181821466266334,"brand, indonesia, the",0.927258130382089,0.837494175195694,0.9181821466266334,"halilintar, atta, diperankan",0.927258130382089,0.837494175195694,0.9181821466266334,"sınıfta, el, dersi"
Danu Alqamara,0.0,0.0,0.0,"brand, indonesia, the",0.0,0.0,0.0,"hammerifw, fashion, hammer",0.0,0.0,0.0,"koot, nana, vindy"
Donna Harun,0.8902963725359816,0.9162743702783422,0.8020959042367481,"brand, indonesia, the",0.8902963725359816,0.9162743702783422,0.8020959042367481,"donna, harun, pardede",0.8902963725359816,0.9162743702783422,0.8020959042367481,"popmart, jastip, seratus"
Rian Fahardhi,0.816587483882904,0.9755638617536296,0.883055065359388,"brand, indonesia, the",0.816587483882904,0.9755638617536296,0.883055065359388,"donna, harun, pardede",0.816587483882904,0.9755638617536296,0.883055065359388,"hammerifw, fashion, hammer"
Nona Berlian Sakina,0.49742281436920166,0.9322030288832528,0.5276423692703247,"brand, indonesia, the",0.49742281436920166,0.9322030288832528,0.5276423692703247,"hammerifw, fashion, hammer",0.49742281436920166,0.9322030288832528,0.5276423692703247,"koot, nana, vindy"
Henjiwong,0.938119930589301,0.877404773099856,0.7519814462765403,"brand, indonesia, the",0.938119930589301,0.877404773099856,0.7519814462765403,"hammerifw, fashion, hammer",0.938119930589301,0.877404773099856,0.7519814462765403,"koot, nana, vindy"
Anakjajan,0.9274535376477886,0.6143559097629232,0.8923497961627113,"brand, indonesia, the",0.9274535376477886,0.6143559097629232,0.8923497961627113,"halilintar, atta, diperankan",0.9274535376477886,0.6143559097629232,0.8923497961627113,"dinda, hauw, mbayang"
Kuliner Koko,0.9350947957512334,0.8748023228825264,0.9252878945806752,"brand, indonesia, the",0.9350947957512334,0.8748023228825264,0.9252878945806752,"fypviraltwitter, fypシviral, shopeehaul",0.9350947957512334,0.8748023228825264,0.9252878945806752,"sınıfta, el, dersi"
Susan Theresia,0.969806119799614,0.0,0.8329239636659622,"brand, indonesia, the",0.969806119799614,0.0,0.8329239636659622,"hammerifw, fashion, hammer",0.969806119799614,0.0,0.8329239636659622,"koot, nana, vindy"
Agakenyang,0.9111743693227892,0.6109029077566587,0.9473705812345578,"brand, indonesia, the",0.9111743693227892,0.6109029077566587,0.9473705812345578,"fypviraltwitter, fypシviral, shopeehaul",0.9111743693227892,0.6109029077566587,0.9473705812345578,"sınıfta, el, dersi"
Ayoe Widya,0.8366278697704447,0.9564729170954746,0.9925336390733719,"brand, indonesia, the",0.8366278697704447,0.9564729170954746,0.9925336390733719,"2025, emanuelle, 04",0.8366278697704447,0.9564729170954746,0.9925336390733719,"anthony, ginting, defeating"
Syifa Hadju,0.9455939865112305,0.9475816820575073,0.9455655942792478,"brand, indonesia, the",0.9455939865112305,0.9475816820575073,0.9455655942792478,"greysia, polii, medallistas",0.9455939865112305,0.9475816820575073,0.9455655942792478,"fypviraltwitter, fypシviral, shopeehaul"
Greysia Polii,0.8682863414287567,0.8929995872701207,0.8735105842351913,"brand, indonesia, the",0.8682863414287567,0.8929995872701207,0.8735105842351913,"greysia, polii, medallistas",0.8682863414287567,0.8929995872701207,0.8735105842351913,"2025, emanuelle, 04"
Apriyani Rahayu,0.8794737905263901,0.9957980645053527,0.0,"brand, indonesia, the",0.8794737905263901,0.9957980645053527,0.0,"keisya, pre, chef",0.8794737905263901,0.9957980645053527,0.0,"ariel, noah, luna"
Liliyana Natsir,0.8817230512698492,0.9757458313917502,0.9012394746144613,"brand, indonesia, the",0.8817230512698492,0.9757458313917502,0.9012394746144613,"combipharid, liliyana, natsir",0.8817230512698492,0.9757458313917502,0.9012394746144613,"donna, harun, pardede"
Rio Haryanto,0.9087243664723176,0.9384644434258744,0.8912528389030032,"brand, indonesia, the",0.9087243664723176,0.9384644434258744,0.8912528389030032,"combipharid, liliyana, natsir",0.9087243664723176,0.9384644434258744,0.8912528389030032,"anthony, ginting, sinisuka"
Anthony Ginting,0.8677822804009473,0.8746991583279201,0.8798323802409633,"brand, indonesia, the",0.8677822804009473,0.8746991583279201,0.8798323802409633,"anthony, ginting, sinisuka",0.8677822804009473,0.8746991583279201,0.8798323802409633,"anthony, ginting, defeating"
Jonatan Christie,0.8631064934389931,0.9731088410666648,0.9548991695046425,"brand, indonesia, the",0.8631064934389931,0.9731088410666648,0.9548991695046425,"bank, mandiri, wacoal",0.8631064934389931,0.9731088410666648,0.9548991695046425,"popmart, jastip, seratus"
Kevin Sanjaya,0.9117199556772099,0.9660451380155419,0.9141318295150995,"brand, indonesia, the",0.9117199556772099,0.9660451380155419,0.9141318295150995,"hammerifw, fashion, hammer",0.9117199556772099,0.9660451380155419,0.9141318295150995,"koot, nana, vindy"
Marcus Gideon,0.8920042537152767,0.7823131695145467,0.8510396984907297,"brand, indonesia, the",0.8920042537152767,0.7823131695145467,0.8510396984907297,"hammerifw, fashion, hammer",0.8920042537152767,0.7823131695145467,0.8510396984907297,"koot, nana, vindy"
Rizki Amelia,0.8983506854151336,0.7505977583914688,0.8534352438790458,"brand, indonesia, the",0.8983506854151336,0.7505977583914688,0.8534352438790458,"hammerifw, fashion, hammer",0.8983506854151336,0.7505977583914688,0.8534352438790458,"koot, nana, vindy"
Eko Yuli Irawan,0.8873486253950331,0.9683099146932364,0.0,"brand, indonesia, the",0.8873486253950331,0.9683099146932364,0.0,"hammerifw, fashion, hammer",0.8873486253950331,0.9683099146932364,0.0,"koot, nana, vindy"
Diananda Choirunisa,0.9347182810306549,0.9698284648358821,0.9931812435388565,"brand, indonesia, the",0.9347182810306549,0.9698284648358821,0.9931812435388565,"halilintar, atta, diperankan",0.9347182810306549,0.9698284648358821,0.9931812435388565,"hammerifw, fashion, hammer"
Indra Sjafri,0.8458546532524956,0.86360635781704,0.9089466127856024,"brand, indonesia, the",0.8458546532524956,0.86360635781704,0.9089466127856024,"wahyu, nayaka, julukan",0.8458546532524956,0.86360635781704,0.9089466127856024,"sandy, mangkualam, rauf"
Wahyu Nayaka,0.8588201764382815,0.9632281985401449,0.921949544778237,"brand, indonesia, the",0.8588201764382815,0.9632281985401449,0.921949544778237,"wahyu, nayaka, julukan",0.8588201764382815,0.9632281985401449,0.921949544778237,"hammerifw, fashion, hammer"
Ahsan Hendra,0.9302021470334795,0.9239256840061258,0.8985554056289868,"brand, indonesia, the",0.9302021470334795,0.9239256840061258,0.8985554056289868,"wahyu, nayaka, julukan",0.9302021470334795,0.9239256840061258,0.8985554056289868,"hidupmu, hutan, memimpin"
Aprilia Manganang,0.8783655274998058,0.9365603946375124,0.8887271532198278,"brand, indonesia, the",0.8783655274998058,0.9365603946375124,0.8887271532198278,"aprilia, manganang, lakilaki",0.8783655274998058,0.9365603946375124,0.8887271532198278,"wahyu, nayaka, julukan"
Zohri Lalu,0.8506974860241538,0.9837079369619991,0.8147359034594368,"brand, indonesia, the",0.8506974860241538,0.9837079369619991,0.8147359034594368,"arnold, chef, america",0.8506974860241538,0.9837079369619991,0.8147359034594368,"wahyu, nayaka, julukan"
Bryan Domani,0.9207974172927238,0.6595561138608239,0.8642320712892021,"brand, indonesia, the",0.9207974172927238,0.6595561138608239,0.8642320712892021,"diskartes, andhika, domani",0.9207974172927238,0.6595561138608239,0.8642320712892021,"sınıfta, el, dersi"
Yasa Singgih,0.9304597153179888,0.9438394738846466,0.9255520059512212,"brand, indonesia, the",0.9304597153179888,0.9438394738846466,0.9255520059512212,"yasa, singgih, bagusbagus",0.9304597153179888,0.9438394738846466,0.9255520059512212,"wahyu, nayaka, julukan"
Andhika Diskartes,0.8738339854912325,0.7908782408399097,0.8317490627891139,"brand, indonesia, the",0.8738339854912325,0.7908782408399097,0.8317490627891139,"diskartes, andhika, shopeepay",0.8738339854912325,0.7908782408399097,0.8317490627891139,"diskartes, andhika, domani"
Raden Rauf,0.9223036821931601,0.6966892467702136,0.9275043178349733,"brand, indonesia, the",0.9223036821931601,0.6966892467702136,0.9275043178349733,"sandy, mangkualam, rauf",0.9223036821931601,0.6966892467702136,0.9275043178349733,"lelah, sarangbeo_o, sukaestehpanas"
Sandy Firmansyah,0.9639292142607949,0.9610279260143157,0.9569697976112366,"sandy, mangkualam, ivar",0.9639292142607949,0.9610279260143157,0.9569697976112366,"brand, indonesia, the",0.9639292142607949,0.9610279260143157,0.9569697976112366,"sandy, mangkualam, rauf"
Jouska,0.8224015755038108,0.7454525528509924,0.9239659595489502,"brand, indonesia, the",0.8224015755038108,0.7454525528509924,0.9239659595489502,"diye, dersi, gibi",0.8224015755038108,0.7454525528509924,0.9239659595489502,"jouska, bir, women"
Fellexandro Ruby,0.9038170849575716,0.7298596199978603,0.8663925176317041,"brand, indonesia, the",0.9038170849575716,0.7298596199978603,0.8663925176317041,"bau, gua, fellexandro",0.9038170849575716,0.7298596199978603,0.8663925176317041,"gua, uda, luka"
Denny Santoso,0.9075260339304805,0.4030366951021655,0.8602103292942047,"brand, indonesia, the",0.9075260339304805,0.4030366951021655,0.8602103292942047,"bank, mandiri, wacoal",0.9075260339304805,0.4030366951021655,0.8602103292942047,"hidupmu, hutan, memimpin"
Vincent Raditya,0.8599195371974598,0.9457131170091175,0.9141379833221436,"brand, indonesia, the",0.8599195371974598,0.9457131170091175,0.9141379833221436,"hammerifw, fashion, hammer",0.8599195371974598,0.9457131170091175,0.9141379833221436,"koot, nana, vindy"
Christian Sugiono,0.9127079127139823,0.8989262176656175,0.9057457993427912,"brand, indonesia, the",0.9127079127139823,0.8989262176656175,0.9057457993427912,"posindonesia, seo, pos",0.9127079127139823,0.8989262176656175,0.9057457993427912,"hammerifw, fashion, hammer"
Hanifa Ambadar,0.9396523475646973,0.9774887596859652,0.9569488763809204,"brand, indonesia, the",0.9396523475646973,0.9774887596859652,0.9569488763809204,"hammerifw, fashion, hammer",0.9396523475646973,0.9774887596859652,0.9569488763809204,"koot, nana, vindy"
Rendy Saputra,0.8152462982613108,0.4208842612976252,0.9187729167086738,"brand, indonesia, the",0.8152462982613108,0.4208842612976252,0.9187729167086738,"hammerifw, fashion, hammer",0.8152462982613108,0.4208842612976252,0.9187729167086738,"koot, nana, vindy"
Agung Hapsah,0.8970283876385605,0.7355839567525047,0.862368326013287,"brand, indonesia, the",0.8970283876385605,0.7355839567525047,0.862368326013287,"amalee, irfan, hapsah",0.8970283876385605,0.7355839567525047,0.862368326013287,"کا, amalee, irfan"
Irfan Amalee,0.913763741850853,0.9600383419957426,0.9252687493960062,"brand, indonesia, the",0.913763741850853,0.9600383419957426,0.9252687493960062,"amalee, irfan, hapsah",0.913763741850853,0.9600383419957426,0.9252687493960062,"کا, amalee, irfan"
Sibungbung,0.9060873989488037,0.7254388994640775,0.9180728228468644,"brand, indonesia, the",0.9060873989488037,0.7254388994640775,0.9180728228468644,"greenlight, herr, 3secondjourney",0.9060873989488037,0.7254388994640775,0.9180728228468644,"hammerifw, fashion, hammer"
Nana Koot,0.8815376792155522,0.7102156939177677,0.911984954494983,"koot, nana, vindy",0.8815376792155522,0.7102156939177677,0.911984954494983,"brand, indonesia, the",0.8815376792155522,0.7102156939177677,0.911984954494983,"nana, koot, kedo"
Vindy Lee,0.9137486793721715,0.6978071145713329,0.8909526441959624,"brand, indonesia, the",0.9137486793721715,0.6978071145713329,0.8909526441959624,"koot, nana, vindy",0.9137486793721715,0.6978071145713329,0.8909526441959624,"nana, koot, kedo"
Chef Arnold,0.8960987155636152,0.754770725413605,0.8545460735048567,"arnold, chef, america",0.8960987155636152,0.754770725413605,0.8545460735048567,"brand, indonesia, the",0.8960987155636152,0.754770725413605,0.8545460735048567,"wahyu, nayaka, julukan"
Farah Quinn,0.9885186950365702,0.8523668249448141,0.0,"brand, indonesia, the",0.9885186950365702,0.8523668249448141,0.0,"hammerifw, fashion, hammer",0.9885186950365702,0.8523668249448141,0.0,"koot, nana, vindy"
William Gozali,0.9052434617822821,0.96892103155454,0.8721853705013499,"brand, indonesia, the",0.9052434617822821,0.96892103155454,0.8721853705013499,"hidupmu, hutan, memimpin",0.9052434617822821,0.96892103155454,0.8721853705013499,"greenlight, herr, 3secondjourney"
Chandra Yudasswara,0.9320150713125864,0.9172041380507314,0.8783479865108218,"brand, indonesia, the",0.9320150713125864,0.9172041380507314,0.8783479865108218,"sdt, sdm, hermawan",0.9320150713125864,0.9172041380507314,0.8783479865108218,"2025, emanuelle, 04"
Devina Hermawan,0.942767602309846,0.7922325178428933,0.9149596095085144,"brand, indonesia, the",0.942767602309846,0.7922325178428933,0.9149596095085144,"sdt, sdm, hermawan",0.942767602309846,0.7922325178428933,0.9149596095085144,"hidupmu, hutan, memimpin"
