instagram_account,bio,post_id,post_caption,comment,comment_likes
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Jabar wk,79.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Kalo dirantau itu cari aman dulu aja niat cari uang bukan unjuk gigi,88.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Pernah liat ada di artikel di forum Jepang pada pengen mreka di deportasi. Asli emosi bgt bakalan dampak sama org kita yg mau masuk ke Jepang ini mah 😢,1.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,"Udah dari dulu yg beginian ada, tapi ga ada perbaikan aja. Masak di Krl jepang ada yg naikin kaki ke bangku sambil ngobrol rame rame, pas mau sholat ied banyak puntung rokok berserakan di jalan,set dah malu2in pol",16.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,"'SDM rendah' mah ketinggian, lebih tepatnya 'KAMPUNGAN'",65.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,"Hadirnya sebagian WNI di luar negeri yang alih-alih membawa citra positif bangsa, justru memperburuk persepsi publik negara setempat terhadap kita semua. Bukan karena mereka tak mampu secara finansial, tapi karena mereka tak siap secara mental dan sosial. Kelakuan yang tidak menghormati norma dan ketertiban publik, entah itu berteriak di ruang umum, berperilaku norak, atau merasa diri “berhak” mengekspresikan nasionalisme secara tidak pada tempatnya, adalah bentuk rendahnya kesadaran diri sebagai tamu di negara orang. Problemnya bukan pada aksi sesaat. Tapi pada kecacatan mental kolektif yang tidak membedakan antara ruang pribadi dan ruang publik, antara ekspresi diri dan gangguan sosial. Yang lebih mengganggu: ketika kritik dilontarkan, justru dibalas dengan pembelaan yang penuh emosi, seolah merasa kebebasan berekspresi adalah lisensi untuk mengabaikan tata krama. Pertanyaannya: mengapa kita begitu mudah keluar negeri, tapi gagal membawa standar perilaku minimum sebagai warga global? Apakah sudah waktunya kita mempertimbangkan bahwa syarat menjadi representatif di luar negeri tidak cukup hanya dengan paspor dan dana, tapi juga dengan etika, kontrol diri, dan kemampuan untuk membaca konteks budaya? Ini bukan soal membatasi orang pergi ke luar negeri. Tapi soal tanggung jawab. Karena perilaku individu di luar negeri akan selalu menjadi wajah kolektif bangsa. #tulisIman",Well said 🙌,3.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Jabar & J-Team 😂,28.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Pas di komen Katanya Prestasi karena nya Mendunia 😂😂,44.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,bener banget bang.. saya sebagai pekerja di Jepang malu melihat tingkah seperti itu,442.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Setuju,2.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,biasanya yg kaya gitu suka bilang 'buat apa sekolah tinggi tinggi. gajinya kalah sama kuli' padahal manner mereka sendiri minus,960.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Jabar wk,79.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Kalo dirantau itu cari aman dulu aja niat cari uang bukan unjuk gigi,88.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,Pernah liat ada di artikel di forum Jepang pada pengen mreka di deportasi. Asli emosi bgt bakalan dampak sama org kita yg mau masuk ke Jepang ini mah 😢,1.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,"Udah dari dulu yg beginian ada, tapi ga ada perbaikan aja. Masak di Krl jepang ada yg naikin kaki ke bangku sambil ngobrol rame rame, pas mau sholat ied banyak puntung rokok berserakan di jalan,set dah malu2in pol",16.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_107,Hadirnya sebagian WNI di luar negeri ...,"'SDM rendah' mah ketinggian, lebih tepatnya 'KAMPUNGAN'",65.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_108,"Serum lo beneran ada vitamin C-nya atau cuma klaim manis doang? Buktiin aja sendiri di rumah dengan eksperimen sederhana. Gini caranya: 1. Siapin serum vitamin C yang lo mau tes 2. Siapin air putih secukupnya di wadah bening 3. Tetesin cairan iodine ke dalam air sampai warnanya oranye kecokelatan 4. Lalu tetesin serum vitamin C ke larutan tersebut 5. Aduk perlahan… dan perhatiin baik-baik Kalau larutannya berubah jadi bening, itu tanda ada vitamin C aktif di dalam serum lo. Soalnya vitamin C (ascorbic acid) itu antioksidan kuat, bisa “netralin” warna gelap dari iodine. Ini gw ngetes pakai @kiehlsid Kiehl’s Clearly Corrective Dark Spot Solution, serum activated vitamin C yang memang udah terkenal dengan kandungan vitamin C aktifnya dan bener aja, larutannya langsung bening! Catatan aja ya, ini bukan uji lab yang super detail, tapi lumayan bgt buat tahu apakah produk yang kita pakai itu bener-bener ngasih kandungan aktif atau cuma modal branding doang 😅 Bisa dicoba sendiri di rumah, seru dan bikin kita makin peka sama klaim skincare.",😍😍😍😍😍😍,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_108,Serum lo beneran ada vitamin C-nya ...,Beneran donk abang aku udah cobaaa😍😍,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_108,Serum lo beneran ada vitamin C-nya ...,Wawww magiccccc 🔥❄️,1.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_108,Serum lo beneran ada vitamin C-nya ...,Mantap..👏,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_108,Serum lo beneran ada vitamin C-nya ...,dokter Iman ke ni😍,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_108,Serum lo beneran ada vitamin C-nya ...,Tar mau praktek dah,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_108,Serum lo beneran ada vitamin C-nya ...,Ayo saranin aku prodak apa yg harus ku eli pangeran.,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,"Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” 📌 Clean eating mode ON Kulit bening, badan enteng, energi stabil. Makan sayur, protein cukup, gula & gorengan dibatasi. 📌 Makan bebas tanpa rem Jerawat muncul, badan bloated, nambah berat tanpa sadar. Minum manis tiap hari, junk food jadi camilan. Nggak harus makan rebus terus, tapi kalau tiap hari junk food terus… jangan kaget kalau badan protes.",😍,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,😂😂😂😂😂,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,😍,2.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,"Edaayyyku gemess banget sih! Hahaha, besok telfonan lagi yaa sore2 *Tacutt abis ini digeruduk deterjen hahaaaa",7.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Betul. Coba kalo makan sayur and buah . Muka jd cerah kulit halus.,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Sama 😂😂 setelah clean food bertahun-tahun kemarin iseng cobain makanan badanku merah semua 😂 kok bisa gitu yaa?? Ke dokter kata dokternya alergi. Tapi orang sekitar malah mikir aku sakit terus disuruh makan terus😢 padahal aku kalau makan makanan yg mereka makan langsung merah2 badan. Jelasinnya bgimana?,1.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Apa apaan isi komennya dawg 💀,14.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,🔥,1.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,🔥,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,🔥🔥🔥,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Makanan seberpengaruh itu ya🔥,6.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Bnerr bngt mood akan berubah kek ngga ngrasa bersalah kalau makanan sehat tuhh,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Bentuk lagi v shape nya biar kaya pemain2 luar,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Ngilangin pake treatment apa bang,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Laki2 kalo burung kecil malu nggak sih soalnya punya suami kecil bgt jadi ga kerasa kalo lagi main ditambah durasinya juga galama😥😭🙏,10.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Ternyata sengaruh itu y makanan,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Perut gk sixpect tapi gak buncit. Bisa gitu ya.🔥,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Itu alergi namanya.,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,exactly,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Cwo semua😂😂,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,😍😍😍😍 negangin,1.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Ugh pntingnya😍😍,4.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Eh eh,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Sexy,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Gak cocok susu gym nya tuh,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,roid,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,"Makan ikan teri di bikin tempe orek bareng tempe makan Mulu , jerawat sih gatel pada nongol 😂",0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Mataku😭😭😭😭,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,Pengen cabut bulunya 😢,0.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,"Yang komen banyak lakik anj, komunitas berak lancar 😭",2.0
iman.indonesia,Iman Pulungan | SEGAsemigadun Personal blog #NRH💍 | #StrongBodyClearSkin | 📲 +62 -8190-3900-440 [Susane] | 📍JKT | 📍P.Sidempuan | s.shopee.co.id/9KUoMUpgki,post_109,Makan itu pilihan. Tapi hasilnya nggak bisa dipilih seenaknya.” ...,putting nnjol bgt 😮,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,❤️,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Gass teteh ikut putri Indonesia jabar,4.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,🔥🔥🔥,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,"Mmbi 2024 teh, sudah siap merealisasikan show your crown itu yg pernah @nitaoktarr ucapkan di episod queen bee?",2.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Semangat ya kk 🥰,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Join @missuniverse_id yukk nita,2.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Mahal bener teh Nita ❤️😍,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Kak cantik cek DM plisss 😭,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,😍,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Cantiknya 😍,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Mana nih yg dulu bilang kalo ka nita ga ada muka model nya 😂 @tiffany_jolie,1.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,"Hallo kak..🤗 Mampirin cek koleksi homegoods kami yukk. Aneka piring keramik estetik untuk rumah tangga; hamper/parcel/ kado; souvenir dan usaha culinary. Menjelang Ramadhan & Idul Fitri 2023, kini kami juga menghadirkan hampers2 koleksi terbaru. 🙏 Yuk cek HIGHLIGHT kami atau klik link di BIO untuk katalog nya:) Salam, @itshomegoods",0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Kak nita joint us dong @missuniverse_id,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Yang paling aku suka dari kak nita itu attitude nya bagus bgt ❤️ kalau orang jawa bilang lembah manah.,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Dear cek DM kami yaa🥰🥰,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Ini mh pasti FCO teteh... Suka teh nita. @oddyananta @vinthadevina,1.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Bengong aja cakep heran kakkk,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,@producernl_v3p lagi nunnguu pintu,2.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,@,1.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Mani campernik teh nita😍,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Kaya gini di anak tirikan di intm 😂 elegan bgt padahal,0.0
nitaoktarr,Nita Oktarina Fashion Model 🏛 Part of @jimmodels 📍BDG-JKT,post_110,Do good even if not perfect.✨ Whatever the challenge be yourself. 🤍 #dontjudge #dontmanipulate,Cantik bgtt ka nitaa ❤️🔥,0.0
