instagram_account,bio,post_id,post_caption,comment,comment_likes
jenniferbachdim,"",jenniferbachdim_2,"","You got this mom jen, sukses yaaa!!",""
jenniferbachdim,"",jenniferbachdim_2,"","SMGD Mama Jen!!!! You got this!!! 🔥🔥🔥",""
jenniferbachdim,"",jenniferbachdim_2,"","mangaaattt mommy jen @jenniferbachdim 🔥🔥",""
jenniferbachdim,"",jenniferbachdim_2,"","🔥🔥🔥semangat mama jen",""
jenniferbachdim,"",jenniferbachdim_2,"","😍",""
jenniferbachdim,"",jenniferbachdim_2,"","Best mama jen😍",""
jenniferbachdim,"",jenniferbachdim_2,"","Goodluck mama jan for your virgin half marathon!! Hopefully can meet you in bandung ❤️",""
jenniferbachdim,"",jenniferbachdim_2,"","Go gooooo Mama Jennnnnnn!! More Miles to goooo 🔥",""
jenniferbachdim,"",jenniferbachdim_2,"","Bessttt😍🔥❤️",""
jenniferbachdim,"",jenniferbachdim_2,"","super mama 🔥🔥🔥😍",""
jenniferbachdim,"",jenniferbachdim_2,"","my role model 😍🥹 good luuuuck!! 🫶🏼",""
jenniferbachdim,"",jenniferbachdim_2,"","good luck Mama Jen 🔥🔥",""
jenniferbachdim,"",jenniferbachdim_2,"","Semangat mana jenni cantik🔥🔥🔥🙌❤️👏👏",""
jenniferbachdim,"",jenniferbachdim_2,"","😍😍😍",""
jenniferbachdim,"",jenniferbachdim_2,"","Semangat mama Jen",""
jenniferbachdim,"",jenniferbachdim_2,"","❤️❤️❤️😍😍",""
jenniferbachdim,"",jenniferbachdim_2,"","🔥🔥🔥🔥🔥🔥",""
jenniferbachdim,"",jenniferbachdim_2,"","Love the editing sm❤️❤️🙌",""
jenniferbachdim,"",jenniferbachdim_2,"","Go go go mama jen 😍",""
jenniferbachdim,"",jenniferbachdim_2,"","bestttt ❤️",""
jenniferbachdim,"",jenniferbachdim_2,"","❤️❤️❤️🔥",""
jenniferbachdim,"",jenniferbachdim_2,"","Dari hate lari pasti lama lama cinta lari kak @jenniferbachdim 😍🔥",""
jenniferbachdim,"Jennifer Bachdim, Pengusaha, PARENTING | FITNESS | TRAVEL, 💌 TeamJennB@gmail.com, @ionwaterid 🩵 @adidasindonesia /// @technogym 💪🏽 BA","jenniferbachdim_3","Ready to celebrate #Dioriviera 2025 collection @dior 🩵✨ PS: excuse the suara dari tukang 🙈😅","Sebelum dipake mama jen bajunya kayak daster biasa, setelah dipake woi cantik banget",104
jenniferbachdim,"",jenniferbachdim_3,"","So pretty ❤️‍🔥",1
jenniferbachdim,"",jenniferbachdim_3,"","I think ada tukang lagi nge bor di sebelah 😂.",28
jenniferbachdim,"",jenniferbachdim_3,"","😍😍😍😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Gorgeous😍",2
jenniferbachdim,"",jenniferbachdim_3,"","Gorg as always Mama!! 😍🔥",1
jenniferbachdim,"",jenniferbachdim_3,"","cantiiiikkk",""
jenniferbachdim,"",jenniferbachdim_3,"","Cantik",""
jenniferbachdim,"",jenniferbachdim_3,"","Salfok sama sendalnya, mami😂",""
jenniferbachdim,"",jenniferbachdim_3,"","Pretty 😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Suara tukang nya ganggu😭",1
jenniferbachdim,"",jenniferbachdim_3,"","terlihat sangat Cici Jen 🙏🏽🩵",""
jenniferbachdim,"",jenniferbachdim_3,"","Lovely 🩷",""
jenniferbachdim,"",jenniferbachdim_3,"","Harusny sandalny yg cream aj, biar matching sama tasnya. Except if you chose the black bag, it will be nicer with the black sandals. But, you still look pretty 💗",15
jenniferbachdim,"",jenniferbachdim_3,"","Look so beautiful mama @jenniferbachdim 😍😍😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Mau nanya dong bund, suplemen pyd biar kenceng yg topcer dimana yah? suami saya jarang nyentuh gara2 pyd jadi kecil dan kendor 😭..minta solusinya dong biar pyd tmbh bagus",10
jenniferbachdim,"",jenniferbachdim_3,"","Mami Jen...ga cape apa selalu gorgeous??😍😍",1
jenniferbachdim,"",jenniferbachdim_3,"","Mamajen review dior with daster 😍",6
jenniferbachdim,"",jenniferbachdim_3,"","Jovi is that youu?",1
jenniferbachdim,"",jenniferbachdim_3,"","Mama jen, why are you wearing 2 watches? Curious",""
jenniferbachdim,"",jenniferbachdim_3,"","😍😍😍😍😍",""
jenniferbachdim,"",jenniferbachdim_3,"","So prettyyy mama😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Mama Jen please spill daster😍😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Cantik cantik cantiiiiik 😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Cantik bgt 😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Aaaaww pretty 😍😍😍",""
jenniferbachdim,"",jenniferbachdim_3,"","😍so pretty",""
jenniferbachdim,"",jenniferbachdim_3,"","Mama @jenniferbachdim please can you spil your smart watches?",""
jenniferbachdim,"",jenniferbachdim_3,"","Seperti biasanya, selalu cantik 😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Stunniiing🔥❤️😍",""
jenniferbachdim,"",jenniferbachdim_3,"","daster nya dari mana ya?",""
jenniferbachdim,"",jenniferbachdim_3,"","So pretty MamaJenn 😍❤️",""
jenniferbachdim,"",jenniferbachdim_3,"","SO ELEGANT🔥❤️",""
jenniferbachdim,"",jenniferbachdim_3,"","Duhh, cantiknya kelewatan mama Jen 🫰🏻",""
jenniferbachdim,"",jenniferbachdim_3,"","cantik bgt mama jen😍",""
jenniferbachdim,"",jenniferbachdim_3,"","Aku rela dasteran tiap hari dirumah, asal dasternya dari @dior 😍😍😍😍😍 melu gak kak @rubyliya",""
jenniferbachdim,"",jenniferbachdim_3,"","Mama Jennn Spill Daster donggg😍",""
jenniferbachdim,"",jenniferbachdim_3,"","❤️❤️❤️❤️❤️",""
jenniferbachdim,"",jenniferbachdim_3,"","Bagussss bajunya k😍",""
jenniferbachdim,"",jenniferbachdim_3,"","❤️❤️❤️",""
jenniferbachdim,"",jenniferbachdim_3,"","❤️❤️❤️❤️nice",""
jenniferbachdim,"Jennifer Bachdim, Pengusaha, PARENTING | FITNESS | TRAVEL, 💌 TeamJennB@gmail.com, @ionwaterid 🩵 @adidasindonesia /// @technogym 💪🏽 BA","jenniferbachdim_4","You are all invited to IONATION 2025 - The Biggest Workout & Wellness Festival in Indonesia by ION WATER! ...","Can not wait !!!! 🩵 so ready for my aging gracefully era ✨",5
jenniferbachdim,"",jenniferbachdim_4,"","Ready for my aging gracefully era 😍🔥🙌 sampai ketemu di IONATIONS 🩵🩵",6
jenniferbachdim,"",jenniferbachdim_4,"","Can’t wait!!😍🔥",""
jenniferbachdim,"",jenniferbachdim_4,"","Semarang ga ada 😢😢😢",""
jenniferbachdim,"",jenniferbachdim_4,"","Im readyyy 😍😍😍",""
jenniferbachdim,"",jenniferbachdim_4,"","Le’s bring our A(ging gracefully)-game to IONATION 2025, Ion squad!🔥",3
jenniferbachdim,"",jenniferbachdim_4,"","Yuhuuuuu🔥🔥",""
jenniferbachdim,"",jenniferbachdim_4,"","🔥🔥🔥🔥🔥🔥",""
jenniferbachdim,"",jenniferbachdim_4,"","🤩✨ Wohoooo 😍❤️",1
jenniferbachdim,"",jenniferbachdim_4,"","🔥🔥🔥",""
jenniferbachdim,"",jenniferbachdim_4,"","🩵🩵🩵🩵🩵",""
jenniferbachdim,"",jenniferbachdim_4,"","positif vibes semua",""
jenniferbachdim,"",jenniferbachdim_4,"","🫶",""
jenniferbachdim,"",jenniferbachdim_4,"","💙💙💙",""
jenniferbachdim,"",jenniferbachdim_4,"","TALENT KITA @grcsf ❤️❤️❤️",""
jenniferbachdim,"",jenniferbachdim_4,"","Kereeeeenn si kakak @lia7christine semangat dan tetap sehat ya kakak,😍 #IONATION2025",""
jenniferbachdim,"",jenniferbachdim_4,"","MANTULSSS 🔥🔥 @lia7christine",""
jenniferbachdim,"",jenniferbachdim_4,"","Bestie uweee masup iklan @poundwithchintia",""
jenniferbachdim,"",jenniferbachdim_4,"","Kurang lama omaa @lia7christine KEREN PARAH ! 😍",""
jenniferbachdim,"",jenniferbachdim_4,"","❤️❤️❤️",""
jenniferbachdim,"",jenniferbachdim_4,"","yeahhhh 🔥🔥🔥",""
jenniferbachdim,"",jenniferbachdim_4,"","@lia7christine 🩵🩵🩵🩵🩵🩵🩵",""
jenniferbachdim,"",jenniferbachdim_4,"","YAAY cant wait augustttt!!!🩵🩵🩵",""
jenniferbachdim,"",jenniferbachdim_4,"","@lia7christine ❤️❤️❤️❤️❤️",""
jenniferbachdim,"",jenniferbachdim_4,"","Cant wait 🔥💙",""
jenniferbachdim,"",jenniferbachdim_4,"","🩵🩵🩵🩵🩵🩵",""
jenniferbachdim,"",jenniferbachdim_4,"","Lope @lia7christine 🩵🩵🩵🩵🩵🩵",""
jenniferbachdim,"",jenniferbachdim_4,"","Menyalaaaaaa 🔥🔥🔥🔥🔥",""
jenniferbachdim,"",jenniferbachdim_4,"","ada aku disituuuu and i am ready IONATION6 @ionwaterid 2026 😍😍😍",""
jenniferbachdim,"Jennifer Bachdim, Pengusaha, PARENTING | FITNESS | TRAVEL, 💌 TeamJennB@gmail.com, @ionwaterid 🩵 @adidasindonesia /// @technogym 💪🏽 BA","jenniferbachdim_5","Another day in Singapore #teamBachdim","😍",""
jenniferbachdim,"",jenniferbachdim_5,"","💚💚",""
jenniferbachdim,"",jenniferbachdim_5,"","❤️",""
jenniferbachdim,"",jenniferbachdim_5,"","😍😍😍",""
jenniferbachdim,"",jenniferbachdim_5,"","😍😍😍",""
jenniferbachdim,"",jenniferbachdim_5,"","🔥🔥🔥❤️",""
jenniferbachdim,"",jenniferbachdim_5,"","❤️❤️❤️",""
jenniferbachdim,"",jenniferbachdim_5,"","Kiyoji very cuteee❤️😍",""
jenniferbachdim,"",jenniferbachdim_5,"","Happy holiday ❤️🙌🫶🏻",""
jenniferbachdim,"",jenniferbachdim_5,"","Slide 2, you’re absolutely twins",""
jenniferbachdim,"",jenniferbachdim_5,"","Which one is Jen?",""
jenniferbachdim,"",jenniferbachdim_5,"","It is not how much we have, but how much we enjoy, that makes happiness 😍🙈 😮😍",""
dilanjaniyar,"Dilan Janiyar, Kreator digital, Janda favorit😚🙌❤️‍🔥, Ibunya @hayzaadreena, Prelovedku: @bontwodpreloved, For business:Whatsapp 📩 082135351026","dilanjaniyar_1","malam minggu kami 🥰🤍","Slide 9 siapa mama irene?",56
dilanjaniyar,"",dilanjaniyar_1,"","konkaya gak rela ya liat mama iren temena sama dia😂",34
dilanjaniyar,"",dilanjaniyar_1,"","Bumil cantik sekali kaya barbieee😍",21
dilanjaniyar,"",dilanjaniyar_1,"","Temenin dilan yo mamiren❤️❤️",13
dilanjaniyar,"",dilanjaniyar_1,"","Dilan ini cantik...tp entah knp vibes ya dekil aja...apa Krn g makeup trus lipstiknya gitu...😢",11
dilanjaniyar,"",dilanjaniyar_1,"","cantinyaaaa😍😍😍",5
dilanjaniyar,"",dilanjaniyar_1,"","Bang @bimopd enak ya kalaw istri pertama dan kedua akur",4
dilanjaniyar,"",dilanjaniyar_1,"","MasyaAllah paripurna selaluu🔥❤️😍",4
dilanjaniyar,"",dilanjaniyar_1,"","Yok ketemu aku!!",4
dilanjaniyar,"",dilanjaniyar_1,"","ka dilaan badan sama mukanya udh cakep cuma rambutnya keliatan lepek muluuu 😢",2
dilanjaniyar,"",dilanjaniyar_1,"","🖤🖤🖤",2
dilanjaniyar,"",dilanjaniyar_1,"","✌",3
dilanjaniyar,"",dilanjaniyar_1,"","dilan pose nya penuh emot 😂",2
dilanjaniyar,"",dilanjaniyar_1,"","supir sempat sempatnya✌🏽🗿",1
dilanjaniyar,"",dilanjaniyar_1,"","hot mommy😍",1
dilanjaniyar,"",dilanjaniyar_1,"","❤️🔥",1
dilanjaniyar,"",dilanjaniyar_1,"","cieee temenan",1
dilanjaniyar,"",dilanjaniyar_1,"","lucu bgt mama iren😍",1
dilanjaniyar,"",dilanjaniyar_1,"","yang belakang kok misah",1
dilanjaniyar,"",dilanjaniyar_1,"","Ada yg lihat sendal gua gak ya yang sebelah",1
dilanjaniyar,"",dilanjaniyar_1,"","first😍",""
dilanjaniyar,"",dilanjaniyar_1,"","❤️❤️❤️",""
dilanjaniyar,"",dilanjaniyar_1,"","Kembar",""
dilanjaniyar,"",dilanjaniyar_1,"","Bumil 💗",""
dilanjaniyar,"",dilanjaniyar_1,"","KEREN🙌",""
dilanjaniyar,"",dilanjaniyar_1,"","Dua tiga kucing berlari mama iren cantik sekali 😭🫶🏻",""
dilanjaniyar,"",dilanjaniyar_1,"","mirip woy",""
dilanjaniyar,"",dilanjaniyar_1,"","sama bontodddd",""
dilanjaniyar,"",dilanjaniyar_1,"","Bini Bimo semua hahaah😂",""
dilanjaniyar,"",dilanjaniyar_1,"","Pengen juga! punya keluarga se frekuensi kayak gini nanti✨",""
dilanjaniyar,"",dilanjaniyar_1,"","Slide 9 anomali🤣",""
dilanjaniyar,"",dilanjaniyar_1,"","kirain iris wulur",""
dilanjaniyar,"",dilanjaniyar_1,"","Kak Dilan ih gaya posenya macam nitizen ketemu fansnya😭😭🤣",""
dilanjaniyar,"",dilanjaniyar_1,"","ada @dilanjaniyar",""
dilanjaniyar,"",dilanjaniyar_1,"","oliver cogan bgt😍",""
dilanjaniyar,"",dilanjaniyar_1,"","❤️",""
dilanjaniyar,"",dilanjaniyar_1,"","Slide 2 bapa anak nyadar kalau ada kamera",""
dilanjaniyar,"",dilanjaniyar_1,"","slide 9 sopirnya ngapain ikut foto🤣",""
dilanjaniyar,"",dilanjaniyar_1,"","gemecc❤️❤️❤️",""
dilanjaniyar,"",dilanjaniyar_1,"","slide 6😂",""
dilanjaniyar,"Dilan Janiyar, Kreator digital, Janda favorit😚🙌❤️‍🔥, Ibunya @hayzaadreena, Prelovedku: @bontwodpreloved, For business: Whatsapp 📩 082135351026","dilanjaniyar_2","Whoapps hawloo temen temen ?!🧚🏻‍♀️ After 4 bulan adik surgery udah secakep ini yaw mulaii keliatan natural thow mbaakk 😍 Udah kek 80% nya ini mah best bangetttt foto dari angel mana pun ga masalah 🤭✨ Kantong mata yang menghitam itu udah pudar, mukaku udh mengecil sesuai request dong pastinya 🥰 Super happyyy, ga sabar deh buat liat 100% nyaaaaa 🥳🤩 Dari awal surgery di @indonesia_banobagi sampai sekarang ga kerasa sakit yg bener bener nyeri gitu💖 Tentunya di temani @myvenus.io dong 💕🙌🏻","Cantik banget sih🔥❤️",1
dilanjaniyar,"",dilanjaniyar_2,"","😍😍",1
dilanjaniyar,"",dilanjaniyar_2,"","cantikk terossss❤️",1
dilanjaniyar,"",dilanjaniyar_2,"","Mbak ojo diombre mbak jdi e kyk tipes😢",3
dilanjaniyar,"",dilanjaniyar_2,"","Sehat Selalu💕",2
dilanjaniyar,"",dilanjaniyar_2,"","1000PooIIowwerszPrmanen35rb 1000LlkeeIndo20rb",2
dilanjaniyar,"",dilanjaniyar_2,"","Sumpah salfok bgt klo liat artis seleb ini ko dietnya cepet kurusnya si, kasih tau dong tips dan programnya dong? 😍",5
dilanjaniyar,"",dilanjaniyar_2,"","Semakin kesini suka penasaran deh sma artis seleb skrng klo diet kya cepet banget nurunin target bb nya emng pke program apa y, pngin juga aku...😭",9
dilanjaniyar,"",dilanjaniyar_2,"","Asik",3
dilanjaniyar,"",dilanjaniyar_2,"","mamudku😍",""
dilanjaniyar,"",dilanjaniyar_2,"","🤍🤍🤍",""
dilanjaniyar,"",dilanjaniyar_2,"","awaw",""
dilanjaniyar,"",dilanjaniyar_2,"","mama hajaaaa😍😍😍🔥🔥",""
dilanjaniyar,"",dilanjaniyar_2,"","😺impose",""
dilanjaniyar,"",dilanjaniyar_2,"","Mamak hayjaa cakep trs",""
dilanjaniyar,"",dilanjaniyar_2,"","❤️❤️❤️❤️",""
dilanjaniyar,"",dilanjaniyar_2,"","pagiii❤️🔥",""
dilanjaniyar,"",dilanjaniyar_2,"","rill cantik",""
dilanjaniyar,"",dilanjaniyar_2,"","Uayuuu pol mbuak dilan",""
dilanjaniyar,"",dilanjaniyar_2,"","janda cantik+kaya😍",""
dilanjaniyar,"",dilanjaniyar_2,"","Apa bedanya sblm oplas😂",""
dilanjaniyar,"",dilanjaniyar_2,"","Awhhhhhh",""
dilanjaniyar,"",dilanjaniyar_2,"","❤️",""
dilanjaniyar,"",dilanjaniyar_2,"","Salam kenal sayang....",""
dilanjaniyar,"",dilanjaniyar_2,"","❤️",""
dilanjaniyar,"",dilanjaniyar_2,"","Baju nya merk apa kak ??",""
dilanjaniyar,"",dilanjaniyar_2,"","❤️",""
dilanjaniyar,"",dilanjaniyar_2,"","kak akumu 2 kah?",""
dilanjaniyar,"",dilanjaniyar_2,"","Bau uang miliaran sampe sini mba😂",""
dilanjaniyar,"",dilanjaniyar_2,"","Janda hot nih ❤️❤️",""
dilanjaniyar,"",dilanjaniyar_2,"","Kak @dilanjaniyar kak baca DM saya plis kak 🙏🏻",""
dilanjaniyar,"",dilanjaniyar_2,"","klo di akun asli mba dilan kok ga ada komenan mantan suaminya yaaa?!? tp klo yg sebelah itu akun aspal ada komenan si mantan. jgn2 sama2 akun aspal tuh sebelah 😅",""
dilanjaniyar,"",dilanjaniyar_2,"","❤️❤️❤️❤️❤️",""
dilanjaniyar,"",dilanjaniyar_2,"","Ninggal na resep teh @dilanjaniyar ker di lapor pak sareng di BTS , beres lalajo langsung follow 😂😂😂😂 , sugan we folback atu... milik mah moal aya nu apal wkwkwk...",""
dilanjaniyar,"",dilanjaniyar_2,"","Wong ndeso yang maksain jadi orang kota , jatohnya katro😂",""
dilanjaniyar,"",dilanjaniyar_2,"","❤️u",""
dilanjaniyar,"",dilanjaniyar_2,"","Wes single ae sek.. Jgn buru2 pny cowok atau suami... Senengkan diri mu sendiri",""
dilanjaniyar,"Dilan Janiyar, Kreator digital, Janda favorit😚🙌❤️‍🔥, Ibunya @hayzaadreena, Prelovedku: @bontwodpreloved, For business: Whatsapp 📩 082135351026","dilanjaniyar_3","Seneng bgt kali ini beli mobil yg dipake cuma buat diri sendiri, bukan buat nightdrive sama cewe lain😝🤭","Ini dipake night drive sm hajaaa",9286
dilanjaniyar,,"dilanjaniyar_3",,"gacorrr, perempuan tanpa duit laki' bisa apa? bisa injek harga diri laki' 🫠🤙🏻",8642
dilanjaniyar,,"dilanjaniyar_3",,"Dilaaaan duit lu banyak benerrrrrr 😭😭😭😭😭😭😭",7584
dilanjaniyar,,"dilanjaniyar_3",,"Posting bukan berarti sombong, melainkan apresiasi diri sendiri ❤️🔥🔥🔥🔥",3174
dilanjaniyar,,"dilanjaniyar_3",,"BESTT MBAKK SUKSES SELALU❤️",3641
dilanjaniyar,,"dilanjaniyar_3",,"Yang dapet 800jt kemarin dah bisa apa?",2578
dilanjaniyar,,"dilanjaniyar_3",,"Tombol yang bangga sama dilan😍",1577
dilanjaniyar,,"dilanjaniyar_3",,"❤️❤️❤️",1678
dilanjaniyar,,"dilanjaniyar_3",,"SO PROUD OF YOU DILAN 😍 Insyaalloh selanjutnya aku yaa dilan aamiin 😍☺️🥰",1995
dilanjaniyar,,"dilanjaniyar_3",,"Sbenernya dia beneran sekaya itu mbwakk.. Bisa jadi sekaya Rachelvenya😍",1926
dilanjaniyar,,"dilanjaniyar_3",,"banggaa sekalii😭😭🩷",1391
dilanjaniyar,,"dilanjaniyar_3",,"Orang adaaa😍",969
dilanjaniyar,,"dilanjaniyar_3",,"yang lagi baca baca komen semoga anda sehat selalu dan lancar rejekinya 🤲",426
dilanjaniyar,,"dilanjaniyar_3",,"Bestttttt congratsssss adek🤍🤍",340
dilanjaniyar,,"dilanjaniyar_3",,"Wuihhh congrats mbak @dilanjaniyar 😍😍😍",103
dilanjaniyar,,"dilanjaniyar_3",,"YEYEYYY!! ❤️❤️ congrats dilan syaanggg",105
dilanjaniyar,,"dilanjaniyar_3",,"Selamat Dilan.. sel",1
dilanjaniyar,,"dilanjaniyar_3",,"Masyaallah 😍🔥",30
dilanjaniyar,,"dilanjaniyar_3",,"😍❤️❤️❤️❤️❤️",22
dilanjaniyar,,"dilanjaniyar_3",,"Selamat neng, mantab beli cash lgsg dpt BPKB. TOP👍",11
dilanjaniyar,,"dilanjaniyar_3",,"Cukup tau aja😢",7
dilanjaniyar,,"dilanjaniyar_3",,"😍keren banget masyallah, sehat selalu idola",6
dilanjaniyar,,"dilanjaniyar_3",,"Congraaatttsss 🔥🔥",48
dilanjaniyar,,"dilanjaniyar_3",,"panutan🔥🔥",194
dilanjaniyar,,"dilanjaniyar_3",,"menyala siiiii🥰",4
dilanjaniyar,,"dilanjaniyar_3",,"semoga cantiknya nular😍",3
dilanjaniyar,,"dilanjaniyar_3",,"cakep bangetttt😭😭😭❤️❤️",2
dilanjaniyar,,"dilanjaniyar_3",,"😂🤣",2
dilanjaniyar,,"dilanjaniyar_3",,"Gue lagi nunggu si safnooo ngomen🤣",2
dilanjaniyar,,"dilanjaniyar_3",,"Niani",2
dilanjaniyar,,"dilanjaniyar_3",,"Menyala dilannn🔥🔥🔥",1
dilanjaniyar,,"dilanjaniyar_3",,"Ka dilan udah kebeli mobil jangan balikan lagi kaya yang sebelah ya awas, bikin kita gemass😭",1
dilanjaniyar,,"dilanjaniyar_3",,"Butuh driver ga kak?",1
dilanjaniyar,,"dilanjaniyar_3",,"Ade aje ni orng ya berrakan nya,bikin yg onoh makin2 terpuruk aja🤣🤣🤣😂",1
dilanjaniyar,,"dilanjaniyar_3",,"Nyari komenan sapno gak ada . Panas kali 🔥",1
dilanjaniyar,,"dilanjaniyar_3",,"Eggah ah, tetap safno pemenangnya Ingat, cewe itu ada bekasnya 😂",1
dilanjaniyar,,"dilanjaniyar_3",,"kok muka nya penyott",1
dilanjaniyar,,"dilanjaniyar_3",,"🔥",1
dilanjaniyar,,"dilanjaniyar_3",,"Tidak perlu sering senggol mantan mbak Dilan..biar gak di kira belum move on",4
dilanjaniyar,,"dilanjaniyar_3",,"Heran nya para artis gak pernah kena ain ya kalau up up pencapaian 😭😭😭 kenapa kita orang biasa biasanya sering kena ain 😭😭",4
dilanjaniyar,,"dilanjaniyar_3",,"Gua ga menyalahkan siapa siapa, tapi disini keliatan yg terlalu koar koar itu dari kasus sampe kasusnya udah selesai masih juga koar koar... (dipotong karena panjang)",175
dilanjaniyar,"Dilan Janiyar, Kreator digital, Janda favorit😚🙌❤️‍🔥, Ibunya @hayzaadreena, Prelovedku: @bontwodpreloved, For business: Whatsapp 📩 082135351026","dilanjaniyar_4","Whoapps hawloo temen temen ?!🧚🏻‍♀️ After 3 bulan adik surgery udah secakep ini yaw mulaii keliatan natural thow mbaakk 😍 Udah kek 80% nya ini mah best bangetttt foto dari angel mana pun ga masalah 🤭✨ Kantong mata yang menghitam itu udah pudar, mukaku udh mengecil sesuai request dong pastinya 🥰 Super happyyy, ga sabar deh buat liat 100% nyaaaaa 🥳🤩 Dari awal surgery di @indonesia_banobagi sampai sekarang ga kerasa sakit yg bener bener nyeri gitu💖 Tentunya di temani @myvenus.io dong 💕🙌🏻","tuhkan, mirip bgt sm aku cantik😍😍",227
dilanjaniyar,,"dilanjaniyar_4",,"Op nya dilan mnrtku berhasil karna kayak cantik natural. bukan kayak artis2 lain yg op nya ketara banget",130
dilanjaniyar,,"dilanjaniyar_4",,"Face contour banobagi sebagus ituu aku juga bengkak bengkak duluu 6 bulaan❤️",131
dilanjaniyar,,"dilanjaniyar_4",,"Maju trus... Gk ada apa2 nya hinaan itu.. Smua bakal lewat. Kamu manusia kuat dilan.kau tak dilahirkan utk jd perempuan lemah. Selamat dtg di pintu gerbang bahagia barumu menuju bahagia yg tak pernah kau duga dilan! Kami mendoakanmu",275
dilanjaniyar,,"dilanjaniyar_4",,"Suka sama dilan yg skrg ❤️🔥 Ga muna emang cantik yg skrg mba dilan.",68
dilanjaniyar,,"dilanjaniyar_4",,"Ga muna sih, Gw jg kalo punya duit psti op, makin cantik dilaannn",113
dilanjaniyar,,"dilanjaniyar_4",,"Sehat syelalu kaka, live must go on banget, and you did it 👏🔥",29
dilanjaniyar,,"dilanjaniyar_4",,"habis brp ya totalan dilan semua ini kira”",19
dilanjaniyar,,"dilanjaniyar_4",,"Saya ga ngatain mba suerr sy cuman scroll scroll aja🙌🔥",13
dilanjaniyar,,"dilanjaniyar_4",,"kaaa yaallaahhh ko mirip aku?😍",8
dilanjaniyar,,"dilanjaniyar_4",,"Tambah cantik😍😍❤️ semangat sehat sukses @dilanjaniyar",6
dilanjaniyar,,"dilanjaniyar_4",,"😍",6
dilanjaniyar,,"dilanjaniyar_4",,"😍😍",5
dilanjaniyar,,"dilanjaniyar_4",,"Uncch mbaaak🔥💋 dasarnya cantik muakin cantik❤️❤️❤️❤️ auranya itu lho mbaaak😍😍",1
dilanjaniyar,,"dilanjaniyar_4",,"Masya Allah dek 😍",2
dilanjaniyar,,"dilanjaniyar_4",,"Badaii bnerr lu dilan🔥👏❤️untungg kita kembar yaaaa smaa2 cantekkk😂❤️❤️😍😍",2
dilanjaniyar,,"dilanjaniyar_4",,"mantap",2
dilanjaniyar,,"dilanjaniyar_4",,"Kamu tu sdh cantik..... nggak operasi jg sdh cantik",2
dilanjaniyar,,"dilanjaniyar_4",,"🔥❤️",0
dilanjaniyar,,"dilanjaniyar_4",,"Cantik + hot ini mah",0
dilanjaniyar,,"dilanjaniyar_4",,"Impressive 😈💫 🔥💞",0
dilanjaniyar,,"dilanjaniyar_4",,"Mau di sapa kak dilan bole?",0
dilanjaniyar,,"dilanjaniyar_4",,"🔥🔥cakep Polll Tidak terlihat Op",0
dilanjaniyar,,"dilanjaniyar_4",,"Kok kita jadi kembar kak..",0
dilanjaniyar,,"dilanjaniyar_4",,"Padahal umurnya masih muda tapi mukanya kayak ibu dari anak-anak kita",0
dilanjaniyar,,"dilanjaniyar_4",,"Piwe lik Jian papa pulang papa pulnge",0
dilanjaniyar,,"dilanjaniyar_4",,"❤️",0
dilanjaniyar,,"dilanjaniyar_4",,"pasti di antara yg komen disini ada salah satu yg ngehujat waktu itu😂",0
dilanjaniyar,,"dilanjaniyar_4",,"Terpantau @uan.kaisar uda like postingan diltodddd 😍",0
dilanjaniyar,,"dilanjaniyar_4",,"semangat trus sayang bontodd❤️❤️❤️",0
dilanjaniyar,,"dilanjaniyar_4",,"Jadi berapa budget op nya kak dilan?",0
dilanjaniyar,,"dilanjaniyar_4",,"tambah glowingggg",0
dilanjaniyar,,"dilanjaniyar_4",,"mirip amanda manopo dikit",0
dilanjaniyar,,"dilanjaniyar_4",,"❤️🔥🔥🔥",0
dilanjaniyar,,"dilanjaniyar_4",,"gk nyangka kamu setegar ini kak dilan",0
dilanjaniyar,,"dilanjaniyar_4",,"gemes banget muka barunya",0
dilanjaniyar,,"dilanjaniyar_4",,"bener2 udah cantik dari sononya",0
dilanjaniyar,,"dilanjaniyar_4",,"jadi makin kelihatan aura jandanya 🤭🔥",0
dilanjaniyar,,"dilanjaniyar_4",,"👏👏👏",0
dilanjaniyar,"Dilan Janiyar, Kreator digital, Janda favorit😚🙌❤️‍🔥, Ibunya @hayzaadreena, Prelovedku: @bontwodpreloved, For business:Whatsapp 📩 082135351026","dilanjaniyar_5","cukup kita aja yang pernah jadi korban cowo mokondo, kalian jangan yaa.. be realistic, cari yang setara agar semua pengorbananmu tidak menjadi penyesalan 🥰🤍🙏","Dilan udhh ih jgn kaya gitu gayanya😢",3027
dilanjaniyar,,"dilanjaniyar_5",,"dilan ni mode2 ank hyper aktif ya 😂",2396
dilanjaniyar,,"dilanjaniyar_5",,"Gua ilfil bgt liat si dilan",1540
dilanjaniyar,,"dilanjaniyar_5",,"Dilan buang kebiasaan lama loo . Pleassssss 😌",476
